Agmt Id,Cust Age,Cust Gender,Cust Cibil Score,Cust Employment Type,Cust Net Salary,Coborrower Flag,App Score Risk,Agmt Date,Seizure Date,Sold Date,Tenure,Cust Net IRR,Sold Date Month,Sold Date Year,Seizure Date Month,Seizure Date Year,Cust Branch,Cust Region,Cust State,Pincode Tier,RC Availability,Registration Flag,Asset Disc Flag,Asset Alloy Flag,Asset Variant,Asset Model,Asset Fuel Type,Asset Cost At Disbursal,Loan Amount,LTV,OS Balance At Liquidation,Asset Age Months At Seizure,Months Spent In Yard,Asset Bodycondition,Asset Tyrecondition,Asset Generalcondition,Asset Enginecondition,Asset Accident Flag,Traiffic Challan Amount,Target Sold Amount At Liquidation,Asset_Health_Index,Recovery_Efficiency_Index,LGD,LGD_pct,Depreciation_Pct,Asset_Age_Group,Residual_Value_Forecast,Residual_Loss,Residual_Risk_Score,Risk_Band,Profitability_Score,Recommended_LTV,Recommended_Tenure,Expected_Profit,PD,Expected_Loss,Interest_Income
ASSET_13227,25,M,-1,SEP,32000,N,VERY HIGH RISK,2022-09-15,2025-08-18,2025-09-30,23,24.05,9,2025,8,2025,MEERUT,NORTH II,UP,06 Semi-Urban,N,REG,0,0,TVS SPORT KLS,SPORT,Petrol,68100,62970,0.9246696035242292,27040.0,35.6,1.433333333333333,G,G,G,G,No,20000,15500.0,100.0,57.32248520710059,11540.0,42.67751479289941,77.23935389133626,2-3 Years,12612.341389819012,55487.65861018099,81.4796749048179,Critical,38.195682195073985,50,24,11401.365736436655,0.35,17625.180513563344,29026.54625
ASSET_13228,30,F,-1,SEP,35000,N,MEDIUM RISK,2024-07-23,2025-10-31,2026-01-29,35,26.83,1,2026,10,2025,GORAKHPUR,EAST II,UP,07 Rural,N,REG,0,0,APACHE RTR 160 4V DISC,APACHE,Petrol,170667,155782,0.9127833734699736,122124.0,15.5,3.0,A,A,A,A,No,0,60000.0,70.0,49.13039206052864,62124.0,50.869607939471365,64.84381866441667,1-2 Years,55275.30170825599,115391.69829174402,67.6121911627579,Critical,55.59887146641229,50,24,86728.56151455626,0.35,35177.3444021104,121905.90591666666
ASSET_13229,21,M,753,SEP,22000,N,LOW RISK,2024-10-21,2025-04-30,2025-05-28,17,24.97,5,2025,4,2025,GORAKHPUR,EAST II,UP,07 Rural,N,UN-REG,0,1,JUPITER 110 DRUM,JUPITER,Petrol,105800,82709,0.7817485822306238,80635.0,6.366666666666666,0.9333333333333332,G,G,G,G,No,0,58000.0,100.0,71.92906306194581,22635.0,28.070936938054196,45.17958412098299,0-1 Year,47700.58972477623,58099.41027522377,54.91437644161037,Low,53.13371546711464,85,60,28207.36720007662,0.03,1050.252308256713,29257.619508333333
ASSET_13230,48,F,-1,NREGI,35000,N,LOW RISK,2024-10-20,2025-09-30,2025-10-31,23,25.59,10,2025,9,2025,MEERUT,NORTH II,UP,06 Semi-Urban,N,REG,0,0,TVS XL 100 HD KS,MOPEDS,Petrol,54200,43739,0.8069926199261993,33798.0,11.5,1.033333333333333,A,A,A,A,No,0,24000.0,70.0,71.01011894194923,9798.0,28.98988105805077,55.71955719557196,0-1 Year,23429.661368376084,30770.338631623916,56.77184249377106,Medium,54.94745446511355,75,48,19828.13893447009,0.08,1624.7470905299133,21452.886025000003
ASSET_13231,40,M,764,SEP,36000,Y,LOW RISK,2023-05-26,2026-04-28,2026-05-23,36,24.85,5,2026,4,2026,MEERUT,NORTH II,UP,07 Rural,N,REG,0,0,RADEON DRUM,RADEON,Petrol,89698,82398,0.918615799683382,12796.0,35.6,0.8333333333333334,A,A,A,A,No,5000,23500.0,70.0,183.65114098155672,-10704.0,-83.65114098155674,73.80097661040381,2-3 Years,25550.543894068047,64147.45610593195,71.514923527762,Critical,45.69899029889044,50,24,41531.09936292382,0.35,19896.60963707618,61427.709
ASSET_13232,22,M,-1,SEP,25000,N,HIGH RISK,2022-10-31,2026-03-17,2026-04-22,36,22.03,4,2026,3,2026,AGRA,NORTH II,UP,04 Metro,N,REG,0,0,APACHE RTR 160 2V DRUM,APACHE,Petrol,146143,121749,0.8330812970857311,26970.0,41.1,1.2,A,A,A,A,No,5000,36000.0,70.0,133.48164627363735,-9030.0,-33.481646273637374,75.36659299453275,3-5 Years,41959.04053156976,104183.95946843024,71.28905213963736,Critical,34.0150820997063,50,24,52537.42828604943,0.35,27926.485813950585,80463.91410000001
ASSET_13233,29,M,-1,AGR,19000,N,MEDIUM RISK,2024-11-09,2025-12-26,2026-02-28,23,20.13,2,2026,12,2025,KANPUR,EAST II,UP,07 Rural,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,76120,64600,0.8486600105097215,40707.0,13.73333333333333,2.133333333333333,A,A,A,A,No,0,18000.0,70.0,44.21843908910015,22707.0,55.78156091089984,76.35312664214399,1-2 Years,25951.164463758912,50168.83553624109,65.90756113536665,High,28.3270618891923,65,36,17967.504603476602,0.18,6956.790396523395,24924.295
ASSET_13234,26,M,761,SAL,50000,N,MEDIUM RISK,2024-08-21,2026-01-29,2026-02-21,24,24.51,2,2026,1,2026,BAREILLY,NORTH II,UP,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,117184,107917,0.9209192381212452,88320.0,17.53333333333333,0.7666666666666667,A,A,A,A,No,3000,41500.0,70.0,46.98822463768116,46820.0,53.01177536231883,64.58560895685417,1-2 Years,41724.2974445157,75459.7025554843,64.39420275420218,High,47.25301761306444,65,36,40986.22694001283,0.18,11914.686459987173,52900.9134
ASSET_13235,41,M,754,AGR,25000,N,MEDIUM RISK,2023-11-23,2025-12-16,2026-01-27,23,24.94,1,2026,12,2025,GORAKHPUR,EAST II,UP,05 Urban,N,REG,0,0,TVS XL 100 COM ITS,MOPEDS,Petrol,75000,68735,0.9164666666666668,25876.01,25.13333333333333,1.4,G,G,G,G,No,0,23000.0,100.0,88.88541935174705,2876.0099999999984,11.114580648252952,69.33333333333334,2-3 Years,23938.608742914785,51061.39125708521,68.08185500944694,Critical,47.50877588653787,50,24,17177.738643353518,0.35,15678.736939979823,32856.47558333334
ASSET_13236,38,F,-1,AGR,20000,N,LOW RISK,2025-11-08,2026-06-16,2026-07-23,23,23.3,7,2026,6,2026,KANPUR,EAST II,UP,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,109170,92668,0.8488412567555189,87057.0,7.333333333333333,1.233333333333333,G,G,G,G,No,0,61000.0,100.0,70.06903522979198,26057.0,29.930964770208025,44.12384354676193,0-1 Year,49908.014238780575,59261.985761219425,54.284130952843654,Low,46.42188758151002,85,60,40101.18476049675,0.03,1282.7995728365827,41383.984333333334
ASSET_13237,24,M,-1,SAL,35000,N,LOW RISK,2025-06-19,2026-06-24,2026-07-29,36,22.11,7,2026,6,2026,ALIGARH,NORTH II,UP,05 Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,123242,94900,0.7700296976680028,82668.96,12.33333333333333,1.166666666666667,P,A,P,A,No,0,28500.0,52.0,34.47485005254693,54168.96000000001,65.52514994745307,76.87476671913795,1-2 Years,32033.063480254423,91208.93651974558,74.00799769538435,Critical,33.21359927163842,50,24,40943.74221808906,0.35,22003.427781910952,62947.170000000006
ASSET_13238,21,M,757,SAL,450000,N,ULTRA LOW RISK,2024-06-30,2026-01-15,2026-03-25,22,20.04,3,2026,1,2026,AGRA,NORTH II,UP,04 Metro,N,REG,0,0,TVS IQUBE 3.5KWH,TVS,EV,142500,117000,0.8210526315789474,54029.0,18.8,2.3,G,G,G,G,No,2000,60000.0,100.0,111.05147235743766,-5971.0,-11.051472357437673,57.89473684210527,1-2 Years,55053.90905542472,87446.09094457528,61.36567785584231,High,29.84816127714759,65,36,31835.503629976447,0.18,11150.296370023549,42985.799999999996
ASSET_13239,22,M,-1,SEP,20000,N,MEDIUM RISK,2023-10-25,2025-08-19,2025-09-19,23,26.15,9,2025,8,2025,BAREILLY,NORTH II,UP,06 Semi-Urban,Y,REG,0,0,TVS XL 100 WINNER ITS,MOPEDS,Petrol,75900,58303,0.7681554677206851,24691.0,22.13333333333333,1.033333333333333,A,A,A,A,No,0,31500.0,70.0,127.57684986432302,-6809.0,-27.576849864323034,58.498023715415016,1-2 Years,27587.96367273446,48312.03632726554,63.652221775053405,High,54.412680560617744,65,36,23693.24291942553,0.18,5528.706538907797,29221.94945833333
ASSET_13240,22,M,-1,SEP,32500,N,LOW RISK,2024-08-23,2026-05-08,2026-06-27,29,25.11,6,2026,5,2026,ALLAHABAD,EAST II,UP,06 Semi-Urban,N,REG,0,0,APACHE RTR 160 2V DRUM,APACHE,Petrol,147526,125577,0.8512194460637447,74023.0,20.76666666666667,1.666666666666667,G,G,G,G,No,0,73000.0,100.0,98.61799710900668,1023.0,1.38200289099334,50.51719696866993,1-2 Years,59653.27144122038,87872.72855877962,59.56423176848801,Medium,51.77635374812446,75,48,70929.36474029762,0.08,5273.89828470237,76203.263025
ASSET_13241,29,M,791,NREGI,30000,N,LOW RISK,2024-10-16,2025-12-31,2026-01-28,35,21.23,1,2026,12,2025,JHANSI,NORTH II,UP,07 Rural,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,153964,138529,0.8997492920422956,113157.0,14.7,0.9333333333333332,A,A,A,A,No,500,56000.0,70.0,49.48876339952456,57157.0,50.51123660047545,63.62786105842925,1-2 Years,62178.9347120794,91785.0652879206,59.61462763238199,Medium,35.54977292862381,75,48,79670.30598529968,0.08,6108.005223033649,85778.31120833333
ASSET_13242,53,M,-1,AGR,35000,N,MEDIUM RISK,2023-09-20,2026-01-09,2026-02-23,29,26.72,2,2026,1,2026,AGRA,NORTH II,UP,06 Semi-Urban,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,73119,69413,0.949315499391403,63198.0,28.06666666666667,1.5,G,G,G,G,No,0,20000.0,100.0,31.646571094021965,43198.0,68.35342890597803,72.64732832779441,2-3 Years,23289.223353805264,49829.77664619473,68.1488760051351,Critical,54.91528000536447,50,24,28678.966040498504,0.35,16143.321826168156,44822.28786666666
ASSET_13243,37,F,-1,SEP,35000,N,LOW RISK,2024-08-20,2026-03-19,2026-05-27,36,24.88,5,2026,3,2026,KANPUR,EAST II,UP,06 Semi-Urban,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,156384,128009,0.818555606711684,83966.0,19.2,2.3,G,G,G,G,No,0,47500.0,100.0,56.57051663768669,36466.0,43.42948336231331,69.62604870063433,1-2 Years,57855.693475537664,98528.30652446231,63.00408387332613,High,49.37899917811104,65,36,82918.32242559677,0.18,12627.595174403219,95545.91759999999
ASSET_13244,24,M,-1,NREGI,38500,N,LOW RISK,2024-10-10,2025-09-27,2025-12-31,29,24.01,12,2025,9,2025,VARANASI,EAST II,UP,07 Rural,N,REG,1,0,APACHE RTR 160 2V RACING EDITION,APACHE,Petrol,158211,134303,0.8488853493119948,107058.0,11.73333333333333,3.166666666666667,A,A,A,A,No,0,73000.0,70.0,68.18733770479554,34058.0,31.81266229520447,53.85908691557477,0-1 Year,69192.03439014239,89018.96560985761,56.26597746671066,Medium,48.55957831393653,75,48,72719.31930954472,0.08,5208.877248788609,77928.19655833334
ASSET_13245,50,M,-1,SEP,26000,N,HIGH RISK,2024-12-08,2025-06-27,2025-07-30,29,23.5,7,2025,6,2025,ALIGARH,NORTH II,UP,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,117960,107075,0.907722956934554,107736.23,6.7,1.1,A,A,A,A,No,0,46000.0,70.0,42.696871795124075,61736.23,57.30312820487593,61.003730077992536,0-1 Year,46827.468278354696,71132.5317216453,60.30224798376169,Medium,44.74364726259998,75,48,55989.87454560171,0.08,4819.802537731624,60809.677083333336
ASSET_13246,28,M,-1,NREGI,35000,N,MEDIUM RISK,2025-06-23,2026-03-24,2026-04-28,36,23.84,4,2026,3,2026,VARANASI,EAST II,UP,07 Rural,N,REG,0,0,RADEON DRUM,RADEON,Petrol,88546,81249,0.9175908567298352,73631.0,9.133333333333333,1.166666666666667,G,G,G,G,No,0,33200.0,100.0,45.08970406486398,40431.0,54.91029593513601,62.505364443340184,0-1 Year,37648.6399372177,50897.3600627823,57.48126404669019,Medium,47.34195537213253,75,48,54621.25599497741,0.08,3488.0288050225845,58109.284799999994
ASSET_13247,27,F,-1,SAL,26000,N,VERY HIGH RISK,2024-05-07,2025-05-20,2025-06-26,29,25.23,6,2025,5,2025,ALIGARH,NORTH II,UP,05 Urban,N,REG,0,0,RADEON DRUM,RADEON,Petrol,83842,80748,0.9630972543593904,73414.0,12.6,1.233333333333333,A,P,A,A,No,0,36000.0,62.0,49.036968425640886,37414.0,50.96303157435912,57.06209298442309,1-2 Years,28870.90732146841,54971.09267853159,65.56510183265141,High,49.77118225970554,65,36,39896.19761786432,0.18,9337.876682135686,49234.07430000001
ASSET_13248,39,M,735,SAL,32000,N,MEDIUM RISK,2024-02-29,2025-10-23,2025-11-29,23,26.42,11,2025,10,2025,LUCKNOW,EAST II,UP,07 Rural,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,74100,65700,0.8866396761133604,41444.0,20.06666666666667,1.233333333333333,P,A,P,P,No,0,23000.0,38.0,55.49657368979828,18444.0,44.50342631020172,68.9608636977058,1-2 Years,24640.949524620868,49459.05047537913,66.74635691684094,Critical,54.24806278543664,50,24,18898.717333617307,0.35,14370.667666382695,33269.385
ASSET_13249,45,F,-1,SEP,24000,N,HIGH RISK,2023-01-09,2025-07-19,2025-08-31,23,25.0,8,2025,7,2025,ALIGARH,NORTH II,UP,06 Semi-Urban,N,REG,0,0,TVS XL 100 HD KS,MOPEDS,Petrol,54420,48950,0.8994854832782065,13055.0,30.73333333333333,1.433333333333333,A,A,A,A,No,0,15000.0,70.0,114.89850631941783,-1945.0,-14.898506319417848,72.43660418963617,2-3 Years,16095.552832602476,38324.44716739752,70.42346043255701,Critical,46.78136241943239,50,24,11956.1518247442,0.35,11499.056508589132,23455.208333333332
ASSET_13250,33,F,-1,SEP,28000,N,LOW RISK,2023-11-30,2025-12-17,2026-01-24,42,25.05,1,2026,12,2025,ALLAHABAD,EAST II,UP,07 Rural,N,REG,0,0,APACHE RTR 160 4V SPL EDITION,APACHE,Petrol,163200,154680,0.9477941176470588,107305.0,24.93333333333333,1.266666666666667,G,G,G,G,No,0,42000.0,100.0,39.14076697264806,65305.0,60.85923302735195,74.26470588235294,2-3 Years,44852.30379991891,118347.69620008107,72.516970710834,Critical,46.1158036074256,50,24,97175.99632997159,0.35,38439.69367002838,135615.68999999997
ASSET_13251,26,M,-1,AGR,35000,N,LOW RISK,2025-02-19,2025-12-31,2026-02-28,23,21.35,2,2026,12,2025,GORAKHPUR,EAST II,UP,07 Rural,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,76120,64629,0.8490409879138203,46098.0,10.5,1.966666666666667,G,G,G,G,No,0,30000.0,100.0,65.07874528179096,16098.0,34.921254718209035,60.58854440357331,0-1 Year,32321.14009538701,43798.85990461299,57.539227410158944,Medium,36.91780394195787,75,48,23862.096582630966,0.08,2584.6287923690393,26446.725375000005
ASSET_13252,22,M,-1,SEP,38500,N,LOW RISK,2024-12-12,2025-09-24,2025-12-31,29,23.64,12,2025,9,2025,VARANASI,EAST II,UP,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,117957,96246,0.8159414023754419,82558.0,9.533333333333331,3.266666666666667,A,A,A,A,No,5000,41500.0,70.0,50.26769059327988,41058.0,49.73230940672013,64.81768780148698,0-1 Year,45246.21431670173,72710.78568329828,61.64177258093906,High,44.768905924440425,65,36,45805.37837700632,0.18,9179.961422993689,54985.33980000001
ASSET_13253,53,M,701,AGR,30000,N,HIGH RISK,2024-11-08,2025-04-27,2025-05-30,36,24.86,5,2025,4,2025,KANPUR,EAST II,UP,06 Semi-Urban,N,REG,1,0,APACHE RTR 160 4V SPL EDITION,APACHE,Petrol,164800,148000,0.8980582524271845,153711.0,5.666666666666667,1.1,P,P,P,P,Yes,0,62000.0,30.0,40.335434679365825,91711.0,59.664565320634175,62.37864077669902,0-1 Year,35139.696414027894,129660.30358597211,78.67736868080833,Critical,42.74923046991272,50,24,70877.29374490978,0.35,39501.106255090235,110378.40000000001
ASSET_13254,28,F,737,SEP,30000,N,HIGH RISK,2024-07-30,2025-03-22,2025-04-27,29,23.69,4,2025,3,2025,ALLAHABAD,EAST II,UP,07 Rural,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,151400,127495,0.8421070013210039,121916.0,7.833333333333333,1.2,G,G,G,P,No,0,68000.0,75.5,55.77610814003084,53916.0,44.22389185996917,55.08586525759577,0-1 Year,68102.63403657783,83297.36596342217,55.01807527306616,Low,47.74424883998806,85,60,71210.17897943068,0.03,1781.770978902665,72991.94995833335
ASSET_13255,40,M,696,SAL,35000,N,ULTRA LOW RISK,2023-10-30,2025-10-16,2025-11-26,29,25.19,11,2025,10,2025,KANPUR,EAST II,UP,03 Large Metro,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,95800,81386,0.8495407098121086,33989.0,23.9,1.366666666666667,A,A,A,A,No,0,36000.0,70.0,105.91662008296802,-2011.0,-5.916620082968019,62.421711899791234,1-2 Years,38090.10887946568,57709.89112053432,60.239969854419954,Medium,51.82825401700395,75,48,46080.73442702393,0.08,3463.6712896427453,49544.40571666667
ASSET_13256,33,M,-1,AGR,35000,N,MEDIUM RISK,2025-06-28,2026-01-24,2026-02-27,23,18.34,2,2026,1,2026,LUCKNOW,EAST II,UP,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,112957,93999,0.8321662225448622,90083.0,7.0,1.133333333333333,A,A,A,A,No,1000,55100.0,70.0,61.16581374954209,34983.0,38.83418625045791,51.22037589525218,0-1 Year,48651.30671899283,64305.69328100717,56.92935655249977,Medium,24.600710299408263,75,48,29414.399687519424,0.08,3627.8154624805734,33042.215149999996
ASSET_13257,21,F,-1,SEP,30500,N,HIGH RISK,2023-09-26,2025-07-25,2025-10-04,23,25.95,10,2025,7,2025,AGRA,NORTH II,UP,06 Semi-Urban,N,UN-REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,73119,61607,0.8425580218547847,39432.0,22.26666666666667,2.366666666666667,G,G,G,G,No,0,11000.0,100.0,27.89612497463989,28432.0,72.10387502536011,84.95603058028694,1-2 Years,18469.217331032844,54649.78266896716,74.74087811508248,Critical,48.945963035674005,50,24,15543.557690861497,0.35,15098.223934138503,30641.781625
ASSET_13258,36,F,-1,SEP,28000,N,MEDIUM RISK,2024-04-26,2025-06-30,2025-09-29,35,25.89,9,2025,6,2025,VARANASI,EAST II,UP,07 Rural,N,REG,0,0,TVS SPORT ELS,SPORT,Petrol,78995,70260,0.8894233812266599,57358.0,14.33333333333333,3.033333333333333,A,A,A,A,No,0,32000.0,70.0,55.78995083510583,25358.0,44.21004916489417,59.49110703209064,1-2 Years,27278.59525841522,51716.40474158478,65.46794701131057,High,52.56837187779615,65,36,45318.42964651475,0.18,7736.6528534852605,53055.08250000001
ASSET_13259,49,M,-1,SEP,45000,N,ULTRA LOW RISK,2024-02-28,2025-06-20,2025-07-31,45,23.19,7,2025,6,2025,BAREILLY,NORTH II,UP,06 Semi-Urban,N,REG,0,0,RONIN BASE,RONIN,Petrol,180200,138000,0.7658157602663707,126746.45,15.93333333333333,1.366666666666667,G,G,G,G,No,0,65000.0,100.0,51.28348762430822,61746.45,48.716512375691785,63.92896781354052,1-2 Years,62754.931522870305,117445.0684771297,65.17484377199206,High,41.41374631764822,65,36,106464.13767411666,0.18,13544.112325883345,120008.25
ASSET_13260,26,F,-1,SEP,20000,N,HIGH RISK,2023-11-04,2025-11-19,2025-12-20,36,25.82,12,2025,11,2025,BAREILLY,NORTH II,UP,07 Rural,N,REG,1,1,JUPITER 125 DISC,JUPITER,Petrol,111086,99503,0.8957294348522766,54916.0,24.86666666666667,1.033333333333333,P,G,P,P,No,0,40000.0,44.0,72.83851700779373,14916.0,27.161482992206277,63.99186216084835,2-3 Years,30699.415650785213,80386.58434921478,72.36428024162791,Critical,49.39562389537063,50,24,52993.76927777482,0.35,24081.254522225172,77075.0238
ASSET_13261,51,M,-1,SEP,26000,N,LOW RISK,2026-02-15,2026-04-30,2026-06-26,29,19.97,6,2026,4,2026,ALLAHABAD,EAST II,UP,06 Semi-Urban,Y,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,142000,112960,0.7954929577464789,116232.0,2.466666666666667,1.9,A,G,G,G,No,0,98000.0,94.0,84.31413035996972,18232.0,15.685869640030283,30.985915492957744,0-1 Year,78573.11226009869,63426.887739901314,44.66682235204318,Low,36.53037689115058,85,60,53483.83070113629,0.03,1031.6066321970393,54515.43733333333
ASSET_13262,35,M,-1,SAL,35000,N,ULTRA LOW RISK,2025-05-20,2025-10-28,2025-12-31,29,23.46,12,2025,10,2025,LUCKNOW,EAST II,UP,06 Semi-Urban,N,REG,0,0,RONIN BASE,RONIN,Petrol,166817,130774,0.7839368889261886,135606.0,5.366666666666666,2.133333333333333,G,G,G,G,No,0,60000.0,100.0,44.24582983053848,75606.0,55.75417016946152,64.03244273665155,0-1 Year,69095.61937420578,97721.38062579422,58.579989225195405,Medium,45.29591289936042,75,48,69208.04884993646,0.08,4934.270450063537,74142.31929999999
ASSET_13263,42,F,-1,AGR,18600,N,MEDIUM RISK,2025-06-26,2026-01-08,2026-02-28,29,23.86,2,2026,1,2026,ALLAHABAD,EAST II,UP,07 Rural,N,REG,0,0,RADEON DRUM,RADEON,Petrol,87400,76999,0.8809954233409611,78023.0,6.533333333333333,1.7,A,A,A,A,No,0,33000.0,70.0,42.29522064006767,45023.0,57.70477935993232,62.24256292906178,0-1 Year,36887.79000541716,50512.20999458284,57.79429061165085,Medium,47.29474775300016,75,48,41190.00991710005,0.08,3208.896799566627,44398.90671666667
ASSET_13264,24,M,658,SAL,20000,N,MEDIUM RISK,2025-01-17,2025-05-31,2025-07-26,23,23.13,7,2025,5,2025,ALLAHABAD,EAST II,UP,06 Semi-Urban,Y,REG,0,0,TVS SPORT ES,SPORT,Petrol,75764,65800,0.8684863523573201,62832.0,4.466666666666667,1.866666666666667,P,P,P,P,No,0,32000.0,30.0,50.92946269416858,30832.0,49.07053730583142,57.76358164827623,0-1 Year,29737.98317108899,46026.016828911015,60.74919068279264,Medium,43.01160053917902,75,48,26285.823653687123,0.08,2884.9613463128812,29170.785000000003
ASSET_13265,22,M,-1,AGR,20000,N,LOW RISK,2025-11-07,2026-04-07,2026-05-27,27,24.91,5,2026,4,2026,KANPUR,EAST II,UP,03 Large Metro,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,72289,67879,0.9389948678222136,70428.0,5.033333333333333,1.666666666666667,G,G,G,G,No,0,32000.0,100.0,45.43647412960754,38428.0,54.56352587039246,55.73323742201441,0-1 Year,28734.923546263315,43554.076453736685,60.24993630253107,Medium,50.65461996112204,75,48,34912.95640870106,0.08,3131.526116298935,38044.48252499999
ASSET_13266,31,M,726,AGR,35000,N,MEDIUM RISK,2025-01-31,2025-07-30,2025-09-30,23,15.03,9,2025,7,2025,VARANASI,EAST II,UP,07 Rural,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,76120,69152,0.9084603258013664,65181.0,6.0,2.066666666666667,G,G,G,G,No,0,33000.0,100.0,50.62825056381462,32181.0,49.37174943618539,56.64739884393064,0-1 Year,35594.01494840604,40525.98505159396,53.23960201207824,Low,12.316981542998883,85,60,18914.22284845218,0.03,1006.7395515478188,19920.9624
ASSET_13267,21,M,-1,SEP,35000,N,ULTRA LOW RISK,2025-08-11,2026-06-24,2026-07-29,23,17.83,7,2026,6,2026,BAREILLY,NORTH II,UP,07 Rural,N,REG,0,0,NTORQ SUPER SQUAD,NTORQ,Petrol,119800,101800,0.8497495826377296,80818.0,10.56666666666667,1.166666666666667,A,A,A,A,No,0,41000.0,70.0,50.73127273627163,39818.0,49.26872726372838,65.7762938230384,0-1 Year,47867.10463965412,71932.89536034588,60.044153055380534,Medium,21.169649781087312,75,48,30474.670037838994,0.08,4314.63162882767,34789.301666666666
ASSET_13268,22,M,-1,SEP,20000,N,MEDIUM RISK,2022-10-14,2025-07-14,2025-09-15,37,22.42,9,2025,7,2025,BAREILLY,NORTH II,UP,07 Rural,N,REG,1,0,NTORQ SUPER SQUAD,NTORQ,Petrol,113174,99949,0.8831445384982416,63836.28,33.46666666666667,2.1,A,A,A,A,No,12500,18600.0,70.0,29.137036180679704,45236.28,70.8629638193203,83.56512980013078,2-3 Years,27852.68313523871,85321.31686476129,75.38950365345511,Critical,33.93135984625102,50,24,43859.36698066688,0.35,25233.71090266645,69093.07788333333
ASSET_13269,27,M,-1,NREGI,28000,N,ULTRA LOW RISK,2024-02-29,2025-05-15,2025-06-24,17,33.87,6,2025,5,2025,AGRA,NORTH II,UP,05 Urban,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,75458,52613,0.6972488006573193,28660.0,14.7,1.333333333333333,G,A,G,A,No,0,34500.0,83.5,120.37683182135382,-5840.0,-20.376831821353804,54.27920167510403,1-2 Years,30202.579491696528,45255.42050830347,59.97431751213056,Medium,88.19282155665377,75,48,23452.19908433572,0.08,1792.8336406642777,25245.032724999997
ASSET_13270,21,M,-1,SAL,32000,N,VERY HIGH RISK,2024-05-17,2025-10-18,2025-11-30,29,19.12,11,2025,10,2025,MEERUT,NORTH II,UP,04 Metro,Y,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,116285,101751,0.8750139742873113,71318.0,17.3,1.433333333333333,G,G,G,G,No,0,47100.0,100.0,66.042233377268,24218.0,33.95776662273199,59.49606570064927,1-2 Years,47495.825092503386,68789.1749074966,59.15567348109955,Medium,26.92866132305308,75,48,42675.33140740026,0.08,4340.413992599729,47015.74539999999
ASSET_13271,25,F,-1,AGR,35000,N,LOW RISK,2024-10-28,2025-05-31,2025-07-23,36,23.97,7,2025,5,2025,KANPUR,EAST II,UP,06 Semi-Urban,N,REG,0,0,RADEON DRUM,RADEON,Petrol,85828,81244,0.9465908561308664,81462.0,7.166666666666667,1.766666666666667,A,A,A,A,No,0,38000.0,70.0,46.64751663352238,43462.0,53.35248336647762,55.72540429696603,0-1 Year,35169.59597686188,50658.40402313812,59.02316729172079,Medium,47.24092004240926,75,48,54736.60807814894,0.08,3685.95232185105,58422.560399999995
ASSET_13272,57,M,-1,AGR,24000,N,HIGH RISK,2023-07-31,2025-09-16,2025-10-27,23,26.09,10,2025,9,2025,ALIGARH,NORTH II,UP,07 Rural,N,REG,0,0,TVS XL 100 HD KS,MOPEDS,Petrol,54400,51057,0.9385477941176472,21872.0,25.93333333333333,1.366666666666667,A,P,A,A,No,0,11000.0,62.0,50.29261155815655,10872.0,49.707388441843456,79.77941176470588,2-3 Years,16786.666125147207,37613.33387485279,69.14215785818527,Critical,51.869106992288394,50,24,13536.861468801524,0.35,11994.616856198476,25531.478325
ASSET_13273,26,M,704,SEP,36000,N,LOW RISK,2024-05-30,2025-06-19,2025-07-25,36,24.45,7,2025,6,2025,DEHRADUN,NORTH II,UP,06 Semi-Urban,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,153003,128897,0.8424475337084893,119060.15,12.83333333333333,1.2,A,A,A,A,No,0,65000.0,70.0,54.59425340888618,54060.149999999994,45.40574659111382,57.51717286589152,1-2 Years,66810.83882189525,86192.16117810475,56.33364128684062,Medium,50.36905802699244,75,48,89579.05660575163,0.08,4966.892894248381,94545.9495
