Agmt Id,Cust Age,Cust Gender,Cust Cibil Score,Cust Employment Type,Cust Net Salary,Coborrower Flag,App Score Risk,Agmt Date,Seizure Date,Sold Date,Tenure,Cust Net IRR,Sold Date Month,Sold Date Year,Seizure Date Month,Seizure Date Year,Cust Branch,Cust Region,Cust State,Pincode Tier,RC Availability,Registration Flag,Asset Disc Flag,Asset Alloy Flag,Asset Variant,Asset Model,Asset Fuel Type,Asset Cost At Disbursal,Loan Amount,LTV,OS Balance At Liquidation,Asset Age Months At Seizure,Months Spent In Yard,Asset Bodycondition,Asset Tyrecondition,Asset Generalcondition,Asset Enginecondition,Asset Accident Flag,Traiffic Challan Amount,Target Sold Amount At Liquidation,Asset_Health_Index,Recovery_Efficiency_Index,LGD,LGD_pct,Depreciation_Pct,Asset_Age_Group,Residual_Value_Forecast,Residual_Loss,Residual_Risk_Score,Risk_Band,Profitability_Score
ASSET_13906,44,F,726,SEP,38000,N,LOW RISK,2024-01-24,2025-12-26,2026-02-26,36,22.37,2,2026,12,2025,AGRA,NORTH II,UP,04 Metro,N,REG,0,0,STAR CITY DRUM,CITY PLUS,Petrol,93600,78472,0.8383760683760684,44346.01,23.4,2.066666666666667,G,G,G,G,No,17500,18000.0,100.0,40.589897490213886,26346.01,59.410102509786114,80.76923076923077,1-2 Years,21026.871816424507,72573.12818357549,77.53539335852082,Critical,32.82625545325732
ASSET_13907,57,M,-1,SEP,35000,N,MEDIUM RISK,2022-12-19,2025-06-10,2025-07-25,23,24.97,7,2025,6,2025,MEERUT,NORTH II,UP,05 Urban,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,69144,60450,0.8742624088858035,29070.0,30.13333333333333,1.5,A,A,A,A,No,0,25000.0,70.0,85.99931200550395,4070.0,14.000687994496044,63.84357283350689,2-3 Years,22634.26841296061,46509.731587039394,67.26502890639736,Critical,47.97523880459797
ASSET_13908,27,F,-1,NREGI,26000,N,MEDIUM RISK,2024-11-14,2025-09-06,2025-10-24,23,23.65,10,2025,9,2025,ALLAHABAD,EAST II,UP,06 Semi-Urban,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,74775,63300,0.8465396188565697,51533.0,9.866666666666667,1.6,A,A,G,G,No,0,32000.0,88.0,62.09613257524305,19533.0,37.90386742475695,57.20494817786693,0-1 Year,30034.543998376455,44740.45600162355,59.8334416604795,Medium,45.56595535527948
ASSET_13909,24,M,-1,SEP,36000,N,MEDIUM RISK,2024-10-26,2026-03-30,2026-04-25,29,23.26,4,2026,3,2026,VARANASI,EAST II,UP,07 Rural,N,REG,1,0,JUPITER 110 DISC,JUPITER,Petrol,106631,90562,0.849302735602217,54264.0,17.33333333333333,0.8666666666666667,G,G,G,G,Yes,0,53000.0,100.0,97.67064720625092,1264.0,2.3293527937490786,50.295880184936834,1-2 Years,36827.613098380025,69803.38690161998,65.4625642651949,High,41.585942419863116
ASSET_13910,20,M,-1,SEP,25000,Y,LOW RISK,2022-10-18,2025-11-17,2025-12-26,36,25.99,12,2025,11,2025,KANPUR,EAST II,UP,03 Large Metro,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,111576,105100,0.9419588441958844,44896.0,37.53333333333333,1.3,P,P,P,P,No,0,16000.0,30.0,35.637918745545264,28896.0,64.36208125445474,85.65999856599986,3-5 Years,28342.001342639753,83233.99865736025,74.598478756507,Critical,49.172506081958616
ASSET_13911,25,M,-1,SEP,30000,N,LOW RISK,2021-12-22,2025-08-30,2025-09-29,36,26.16,9,2025,8,2025,BAREILLY,NORTH II,UP,05 Urban,N,REG,0,0,APACHE RTR 160 2V DRUM,APACHE,Petrol,133000,105749,0.7951052631578948,83760.0,44.9,1.0,A,A,A,A,No,0,47500.0,70.0,56.70964660936008,36260.0,43.29035339063992,64.28571428571429,3-5 Years,42159.90239405676,90840.09760594324,68.3008252676265,Critical,52.51287283544875
ASSET_13912,30,M,-1,SEP,25000,N,MEDIUM RISK,2023-06-30,2025-06-27,2025-07-21,23,25.9,7,2025,6,2025,ALIGARH,NORTH II,UP,06 Semi-Urban,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,70977,61980,0.8732406272454457,26448.0,24.26666666666667,0.8,A,A,A,A,No,0,31000.0,70.0,117.21113127646704,-4552.0,-17.21113127646703,56.32387956662017,2-3 Years,22377.616649758867,48599.38335024113,68.47201678042342,Critical,51.35543384290286
ASSET_13913,31,M,-1,SAL,23000,N,VERY HIGH RISK,2023-11-07,2025-07-31,2025-08-29,23,25.56,8,2025,7,2025,LUCKNOW,EAST II,UP,06 Semi-Urban,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,74770,70954,0.9489634880299586,61116.0,21.06666666666667,0.9666666666666668,A,A,A,A,No,0,25000.0,70.0,40.90581844361542,36116.0,59.094181556384584,66.56412999866257,1-2 Years,24757.091689012526,50012.90831098748,66.88900402699943,Critical,50.59653577381089
ASSET_13914,50,F,-1,SEP,25000,N,LOW RISK,2025-07-30,2026-05-11,2026-06-29,23,23.08,6,2026,5,2026,KANPUR,EAST II,UP,07 Rural,N,REG,0,0,TVS RAIDER DRUM,RAIDER,Petrol,100999,90599,0.8970286834523115,78286.0,9.5,1.633333333333333,G,G,G,G,No,9000,30000.0,100.0,38.321028025445166,48286.0,61.67897197455484,70.29673561124368,0-1 Year,38183.808158305146,62815.191841694854,62.19387503014372,High,42.199367432436425
ASSET_13915,39,F,761,AGR,28000,N,LOW RISK,2025-02-14,2026-01-30,2026-03-26,36,24.2,3,2026,1,2026,VARANASI,EAST II,UP,05 Urban,N,REG,0,0,TVS RAIDER DRUM,RAIDER,Petrol,108337,97239,0.8975603902637141,82090.0,11.66666666666667,1.833333333333333,A,A,A,A,No,0,48000.0,70.0,58.47240833231818,34090.0,41.52759166768181,55.69380728652261,0-1 Year,49058.63090851347,59278.36909148653,54.71664259808424,Low,50.00025632440962
ASSET_13916,43,M,637,SEP,35000,N,VERY HIGH RISK,2023-10-20,2025-12-19,2026-01-30,29,27.2,1,2026,12,2025,ALIGARH,NORTH II,UP,06 Semi-Urban,N,REG,1,0,APACHE RTR 160 4V DISC,APACHE,Petrol,156437,123703,0.7907528270166265,49863.99,26.36666666666667,1.4,A,A,A,A,No,3000,40200.0,70.0,80.61930062155075,9663.989999999998,19.380699378449258,74.30275446345813,2-3 Years,44634.62998229377,111802.37001770623,71.46798392816676,Critical,55.53380175881249
ASSET_13917,55,M,-1,SAL,30000,N,LOW RISK,2024-11-09,2025-06-14,2025-07-26,23,23.36,7,2025,6,2025,ALLAHABAD,EAST II,UP,05 Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,117957,106499,0.902862907669744,99852.0,7.233333333333333,1.4,A,G,G,G,No,1000,48500.0,94.0,48.571886391859955,51352.0,51.428113608140045,58.88332188848479,0-1 Year,47293.69020433596,70663.30979566404,59.90599099304327,Medium,44.32441557396605
ASSET_13918,32,F,752,SAL,28000,N,MEDIUM RISK,2023-07-25,2025-06-06,2025-07-25,23,21.57,7,2025,6,2025,LUCKNOW,EAST II,UP,06 Semi-Urban,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,74130,65004,0.8768919465803319,25986.0,22.73333333333333,1.633333333333333,A,A,A,A,No,0,26000.0,70.0,100.0538751635496,-14.0,-0.0538751635496036,64.92648050721705,1-2 Years,26420.639639635025,47709.360360364975,64.35904540721027,High,34.988252172056725
ASSET_13919,38,F,-1,SEP,30000,N,MEDIUM RISK,2025-09-14,2026-01-31,2026-03-26,23,22.57,3,2026,1,2026,GORAKHPUR,EAST II,UP,06 Semi-Urban,Y,REG,0,0,TVS XL 100 COM ITS,MOPEDS,Petrol,77000,69100,0.8974025974025974,66160.0,4.633333333333334,1.8,A,A,A,A,No,0,33000.0,70.0,49.879081015719464,33160.0,50.12091898428053,57.14285714285714,0-1 Year,32380.168427277968,44619.83157272203,57.947833211327314,Medium,41.84269612612609
ASSET_13920,37,M,754,AGR,21000,N,LOW RISK,2022-10-08,2025-11-15,2025-12-25,36,25.35,12,2025,11,2025,VARANASI,EAST II,UP,07 Rural,N,REG,0,0,TVS SPORT ELS,SPORT,Petrol,75678,61949,0.8185866434102381,7434.0,37.8,1.333333333333333,A,A,A,A,No,0,20000.0,70.0,269.0341673392521,-12566.0,-169.0341673392521,73.57224028119136,3-5 Years,20320.627311415887,55357.37268858412,73.14856720392203,Critical,47.10501079730169
ASSET_13921,25,M,-1,AGR,24000,N,LOW RISK,2024-10-12,2026-02-05,2026-03-24,23,20.67,3,2026,2,2026,BAREILLY,NORTH II,UP,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,115960,89193,0.7691704035874439,52813.0,16.03333333333333,1.566666666666667,A,A,A,A,No,0,27000.0,70.0,51.123776342945874,25813.0,48.87622365705413,76.71610900310452,1-2 Years,40805.399754624756,75154.60024537524,64.81079703809525,High,31.04055464378167
ASSET_13922,25,M,739,SAL,32000,N,LOW RISK,2025-01-30,2026-06-10,2026-07-29,36,25.66,7,2026,6,2026,LUCKNOW,EAST II,UP,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,118874,99299,0.8353298450460152,82609.0,16.53333333333333,1.633333333333333,G,G,G,G,No,0,46000.0,100.0,55.68400537471704,36609.0,44.31599462528296,61.30356511937008,1-2 Years,40759.00116744507,78114.99883255493,65.71243403314007,High,51.505620176409806
ASSET_13923,45,M,-1,SEP,26000,N,MEDIUM RISK,2023-03-18,2026-06-30,2026-07-29,23,25.02,7,2026,6,2026,MEERUT,NORTH II,UP,06 Semi-Urban,N,REG,0,0,TVS XL 100 HD KS,MOPEDS,Petrol,54420,48949,0.8994671076809996,23499.0,40.0,0.9666666666666668,A,A,A,A,No,1000,12500.0,70.0,53.19375292565641,10999.0,46.80624707434359,77.03050349136346,3-5 Years,14464.002047289112,39955.99795271089,73.42153243791049,Critical,45.61269629585639
ASSET_13924,26,M,711,SAL,35000,N,MEDIUM RISK,2025-06-03,2025-10-31,2025-12-20,36,20.5,12,2025,10,2025,BAREILLY,NORTH II,UP,05 Urban,N,REG,0,0,APACHE RTR 160 2V DRUM,APACHE,Petrol,151153,126700,0.8382235218619545,126216.0,5.0,1.666666666666667,A,A,A,A,No,4500,79000.0,70.0,62.59111364644736,47216.0,37.40888635355264,47.73507637956243,0-1 Year,74168.20666160074,76984.79333839926,50.931700554007705,Low,36.12737780254406
ASSET_13925,23,M,-1,SEP,32000,N,LOW RISK,2023-09-26,2026-06-04,2026-07-24,36,25.33,7,2026,6,2026,GORAKHPUR,EAST II,UP,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,123788,104782,0.8464633082366627,28620.99,32.73333333333333,1.666666666666667,A,A,A,A,No,3500,35000.0,70.0,122.28787334050988,-6379.009999999998,-22.28787334050988,71.72585387921285,2-3 Years,34968.29689473182,88819.70310526819,71.75146468580814,Critical,47.60500263335541
ASSET_13926,26,M,-1,SEP,24000,N,LOW RISK,2023-02-27,2025-11-25,2025-12-26,36,22.86,12,2025,11,2025,ALLAHABAD,EAST II,UP,07 Rural,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,146900,122950,0.8369639210347175,32081.0,33.4,1.033333333333333,A,A,A,A,No,0,58000.0,70.0,180.792369315171,-25919.0,-80.79236931517097,60.51735874744725,2-3 Years,54312.16029670633,92587.83970329366,63.0278010233449,High,40.932192562416255
ASSET_13927,53,M,-1,SEP,30000,N,MEDIUM RISK,2024-05-03,2026-01-10,2026-02-26,23,26.29,2,2026,1,2026,ALIGARH,NORTH II,UP,05 Urban,N,REG,0,0,TVS XL 100 HD KS,MOPEDS,Petrol,54420,49027,0.9009004042631386,21099.0,20.56666666666667,1.566666666666667,A,A,A,A,No,0,18000.0,70.0,85.31210009953078,3099.0,14.687899900469215,66.92392502756339,1-2 Years,19218.42427322386,35201.57572677614,64.6849976603751,High,54.56605845145245
ASSET_13928,26,F,-1,SEP,35000,N,VERY HIGH RISK,2022-11-16,2025-03-25,2025-04-28,33,25.98,4,2025,3,2025,MEERUT,NORTH II,UP,07 Rural,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,96781,86950,0.8984201444498403,56691.0,28.66666666666667,1.133333333333333,A,A,A,P,No,0,21000.0,56.0,37.04291686511086,35691.0,62.95708313488914,78.3015261259958,2-3 Years,29453.023515915364,67327.97648408463,69.56734946330853,Critical,51.23208272791645
ASSET_13929,21,F,-1,SAL,30000,N,MEDIUM RISK,2025-11-29,2026-05-29,2026-06-27,23,24.9,6,2026,5,2026,LUCKNOW,EAST II,UP,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,113230,101689,0.898074715181489,98790.0,6.033333333333333,0.9666666666666668,G,G,G,G,No,0,43000.0,100.0,43.52667274015589,55790.0,56.47332725984411,62.02419853395743,0-1 Year,47969.48105734438,65260.51894265562,57.635360719469766,Medium,51.70487860116868
ASSET_13930,29,M,700,SEP,35000,N,MEDIUM RISK,2024-11-17,2025-12-18,2026-01-24,29,23.28,1,2026,12,2025,DEHRADUN,NORTH II,UP,06 Semi-Urban,N,REG,1,0,NTORQ RACE EDITION DISC,NTORQ,Petrol,115400,97806,0.8475389948006933,76846.0,13.2,1.233333333333333,A,A,A,A,No,1000,52500.0,70.0,68.31845509200218,24346.0,31.681544907997814,54.50606585788561,1-2 Years,43253.675138775565,72146.32486122444,62.51847908251684,High,42.89912729702247
ASSET_13931,41,M,-1,SEP,25000,N,LOW RISK,2025-07-22,2025-12-30,2026-02-24,23,23.36,2,2026,12,2025,VARANASI,EAST II,UP,07 Rural,N,UN-REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,117900,103752,0.88,99970.0,5.366666666666666,1.866666666666667,A,A,A,A,No,0,55000.0,70.0,55.016504951485445,44970.0,44.983495048514555,53.350296861747246,0-1 Year,45587.55008273493,72312.44991726507,61.33371494254883,High,43.72810046470049
ASSET_13932,26,M,-1,SAL,30000,N,LOW RISK,2024-11-20,2025-11-08,2025-12-24,23,25.85,12,2025,11,2025,MEERUT,NORTH II,UP,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,121600,109213,0.8981332236842106,80563.0,11.76666666666667,1.533333333333333,G,G,G,G,No,0,59000.0,100.0,73.23461142211686,21563.0,26.765388577883147,51.48026315789473,0-1 Year,48953.87668833801,72646.123311662,59.74187772340625,Medium,54.792902460527216
ASSET_13933,27,F,-1,SEP,30000,N,MEDIUM RISK,2025-08-29,2026-04-08,2026-05-31,23,17.36,5,2026,4,2026,VARANASI,EAST II,UP,06 Semi-Urban,N,REG,0,0,TVS XL 100 HD KS,MOPEDS,Petrol,52993,46600,0.8793614250938804,42646.0,7.4,1.766666666666667,A,A,A,A,No,0,21000.0,70.0,49.24260188528818,21646.0,50.75739811471182,60.37212462023286,0-1 Year,22661.13537904659,30331.86462095341,57.2374929159576,Medium,20.378861641525827
ASSET_13934,19,M,-1,SEP,25000,Y,LOW RISK,2024-01-30,2025-05-08,2025-06-29,36,26.31,6,2025,5,2025,ALLAHABAD,EAST II,UP,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,115538,99937,0.8649708321071855,80019.0,15.46666666666667,1.733333333333333,A,A,G,A,No,3000,47000.0,77.5,58.736050188080334,33019.0,41.26394981191967,59.32074295902646,1-2 Years,43000.264756626246,72537.73524337375,62.78257823692097,High,55.44417250750177
ASSET_13935,53,M,-1,SEP,25000,N,LOW RISK,2025-07-10,2025-11-11,2025-12-31,36,23.93,12,2025,11,2025,KANPUR,EAST II,UP,07 Rural,N,UN-REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,154400,130759,0.8468847150259068,140503.0,4.133333333333334,1.666666666666667,A,A,A,G,No,0,34000.0,80.5,24.19877155647922,106503.0,75.80122844352077,77.97927461139896,0-1 Year,55017.15079727027,99382.84920272973,64.3671303126488,High,44.8418484728469
ASSET_13936,22,F,-1,SEP,38500,N,LOW RISK,2025-06-10,2025-11-02,2026-01-30,48,24.32,1,2026,11,2025,VARANASI,EAST II,UP,07 Rural,N,UN-REG,0,0,APACHE RTR 160 2V DRUM,APACHE,Petrol,149500,131442,0.8792107023411371,138661.0,4.833333333333333,2.966666666666667,G,G,G,G,No,0,73000.0,100.0,52.64638218388732,65661.0,47.353617816112674,51.17056856187291,0-1 Year,69273.32585650844,80226.67414349156,53.66332718628198,Low,50.94139485925313
ASSET_13937,54,M,-1,SEP,22000,N,LOW RISK,2023-06-28,2026-01-16,2026-02-19,36,25.75,2,2026,1,2026,JHANSI,NORTH II,UP,06 Semi-Urban,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,150108,117999,0.786094012311136,45610.99,31.1,1.133333333333333,G,A,A,A,No,4000,46000.0,76.0,100.85288655212264,-389.0100000000021,-0.8528865521226399,69.35539744717137,2-3 Years,51210.38497646959,98897.61502353041,65.88430664823355,High,51.80973594139376
ASSET_13938,21,M,-1,NREGI,24000,N,LOW RISK,2024-05-24,2026-05-09,2026-06-27,29,25.23,6,2026,5,2026,LUCKNOW,EAST II,UP,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,115538,97090,0.8403295885336426,42314.0,23.83333333333333,1.633333333333333,A,A,A,A,No,31500,38500.0,70.0,90.98643474972822,3814.0,9.013565250271778,66.67762987069189,1-2 Years,33215.75610796132,82322.24389203868,71.25122807391394,Critical,47.39626728259771
ASSET_13939,43,F,-1,NREGI,19800,N,MEDIUM RISK,2024-07-31,2025-07-12,2025-08-27,23,26.09,8,2025,7,2025,ALLAHABAD,EAST II,UP,07 Rural,N,UN-REG,0,0,TVS XL 100 WINNER ITS,MOPEDS,Petrol,76600,66246,0.8648302872062663,51921.16,11.53333333333333,1.533333333333333,A,G,A,G,No,0,28000.0,86.5,53.92791686472336,23921.160000000003,46.07208313527664,63.44647519582245,0-1 Year,28121.619119583993,48478.38088041601,63.2877034992376,High,54.31432729692446
ASSET_13940,28,F,737,SAL,35000,N,LOW RISK,2024-10-13,2025-05-23,2025-06-25,29,23.02,6,2025,5,2025,ALIGARH,NORTH II,UP,06 Semi-Urban,N,REG,1,0,NTORQ XT,NTORQ,Petrol,129148,117861,0.9126041440827578,113280.0,7.4,1.1,G,G,G,G,No,0,50000.0,100.0,44.13841807909605,63280.0,55.86158192090396,61.28472759934339,0-1 Year,47700.55138056445,81447.44861943554,63.065203192798606,High,41.5848402233195
ASSET_13941,43,M,-1,SAL,34000,N,VERY HIGH RISK,2024-03-29,2025-09-10,2025-10-29,29,22.04,10,2025,9,2025,MEERUT,NORTH II,UP,06 Semi-Urban,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,75458,69394,0.9196374141906756,62693.0,17.66666666666667,1.633333333333333,A,A,A,A,No,2500,27000.0,70.0,43.067009075973395,35693.0,56.932990924026605,64.21850565877708,1-2 Years,25966.445547354968,49491.55445264503,65.58821391057944,High,36.437908643724484
ASSET_13942,35,M,757,SEP,35000,N,MEDIUM RISK,2022-05-28,2026-05-12,2026-06-29,36,23.67,6,2026,5,2026,LUCKNOW,EAST II,UP,07 Rural,N,REG,1,0,APACHE RTR 160 4V DISC,APACHE,Petrol,148900,113950,0.7652787105439892,123732.0,48.16666666666666,1.6,A,A,A,A,No,5000,45000.0,70.0,36.36892638929299,78732.0,63.63107361070701,69.77837474815313,3-5 Years,38842.08748470025,110057.91251529974,73.91397751195416,Critical,39.76849481971638
ASSET_13943,23,M,-1,SEP,35000,Y,LOW RISK,2021-11-18,2025-07-25,2025-08-27,29,23.5,8,2025,7,2025,MEERUT,NORTH II,UP,05 Urban,N,REG,0,0,APACHE RTR 160 4V DRUM,APACHE,Petrol,137800,82580,0.5992743105950653,7260.0,44.83333333333334,1.1,A,A,A,A,No,4500,38000.0,70.0,523.4159779614325,-30740.0,-423.41597796143253,72.42380261248186,3-5 Years,36191.887477733944,101608.11252226605,73.73593071282006,Critical,39.13282313431406
ASSET_13944,25,M,-1,SEP,32000,N,HIGH RISK,2023-12-30,2025-07-26,2025-08-29,29,27.44,8,2025,7,2025,ALIGARH,NORTH II,UP,05 Urban,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,75458,65698,0.8706565241591349,44709.0,19.13333333333333,1.133333333333333,A,A,A,A,No,1000,27500.0,70.0,61.50886846048894,17209.0,38.49113153951106,63.555885393198864,1-2 Years,26126.220798792107,49331.77920120789,65.37647327149924,High,59.08043702175253
ASSET_13945,25,M,-1,NREGI,30000,N,LOW RISK,2023-09-11,2025-03-30,2025-04-25,36,25.74,4,2025,3,2025,BAREILLY,NORTH II,UP,06 Semi-Urban,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,151800,128393,0.8458036890645586,98138.0,18.86666666666667,0.8666666666666667,A,A,A,A,No,3000,65100.0,70.0,66.33516069208666,33038.0,33.66483930791335,57.11462450592886,1-2 Years,63861.277664491514,87938.72233550849,57.930647124840895,Medium,55.08996097260398
ASSET_13946,34,M,736,NREGI,30000,N,LOW RISK,2025-03-31,2025-12-03,2026-01-30,23,20.24,1,2026,12,2025,GORAKHPUR,EAST II,UP,07 Rural,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,74934,61915,0.8262604425227533,55225.0,8.233333333333333,1.933333333333333,G,G,G,G,No,0,30000.0,100.0,54.32322317790855,25225.0,45.67677682209144,59.96476899671711,0-1 Year,30834.51395656985,44099.48604343015,58.851103695825856,Medium,31.733756027064086
ASSET_13947,23,M,-1,SAL,35000,N,VERY HIGH RISK,2023-12-27,2026-04-18,2026-05-26,36,24.74,5,2026,4,2026,MEERUT,NORTH II,UP,06 Semi-Urban,N,REG,1,1,JUPITER 125 DISC,JUPITER,Petrol,111086,102775,0.9251840916047026,46707.0,28.1,1.266666666666667,A,A,A,A,No,1000,46100.0,70.0,98.70040893227996,607.0,1.299591067720042,58.50062114037773,2-3 Years,37281.46919582761,73804.53080417239,66.43909295876384,Critical,47.359568900933645
ASSET_13948,24,M,-1,AGR,30000,N,ULTRA LOW RISK,2024-11-04,2026-04-20,2026-05-29,29,23.73,5,2026,4,2026,GORAKHPUR,EAST II,UP,07 Rural,N,REG,0,0,TVS IQUBE 2.2KWH,TVS,EV,115200,103500,0.8984375,73026.0,17.73333333333333,1.3,G,G,G,G,No,0,54000.0,100.0,73.94626571358145,19026.0,26.053734286418536,53.125,1-2 Years,54631.6455751279,60568.3544248721,52.57669654936814,Low,48.931002809250565
ASSET_13949,31,M,703,SAL,30000,N,LOW RISK,2023-11-29,2026-02-24,2026-03-30,36,23.32,3,2026,2,2026,GORAKHPUR,EAST II,UP,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,122900,103828,0.8448169243287226,49459.0,27.26666666666667,1.133333333333333,A,A,A,A,No,0,37000.0,70.0,74.80943812046341,12459.0,25.190561879536588,69.89422294548413,2-3 Years,35407.30796782785,87492.69203217214,71.19014811405381,Critical,39.44431292337705
ASSET_13950,33,M,-1,SAL,38000,N,VERY HIGH RISK,2024-07-21,2025-07-31,2025-08-29,35,23.05,8,2025,7,2025,MEERUT,NORTH II,UP,04 Metro,N,REG,1,0,JUPITER 110 DISC,JUPITER,Petrol,109487,93813,0.8568414514965247,83448.0,12.5,0.9666666666666668,G,G,G,G,No,0,46500.0,100.0,55.723324705205634,36948.0,44.276675294794366,57.52920438042872,1-2 Years,41320.752291511875,68166.24770848812,62.259672571618665,High,42.046585376080756
ASSET_13951,30,M,-1,SEP,28500,N,ULTRA LOW RISK,2024-11-26,2025-07-12,2025-08-28,29,24.17,8,2025,7,2025,ALLAHABAD,EAST II,UP,06 Semi-Urban,N,UN-REG,0,0,APACHE RTR 160 2V DRUM BLACK EDITION,APACHE,Petrol,150000,123987,0.82658,120229.0,7.6,1.566666666666667,G,G,G,G,No,1000,65000.0,100.0,54.06349549609495,55229.0,45.93650450390505,56.666666666666664,0-1 Year,64195.94803572677,85804.05196427324,57.20270130951549,Medium,48.8366077735096
ASSET_13952,53,M,650,SEP,30000,N,LOW RISK,2024-10-08,2026-01-16,2026-02-27,35,24.45,2,2026,1,2026,ALLAHABAD,EAST II,UP,07 Rural,N,REG,0,0,APACHE RTR 160 2V DRUM,APACHE,Petrol,150000,126994,0.8466266666666666,108371.0,15.5,1.4,G,G,G,G,No,0,62000.0,100.0,57.210877448763966,46371.0,42.789122551236034,58.666666666666664,1-2 Years,60583.94836512885,89416.05163487115,59.610701089914095,Medium,49.000333859259364
ASSET_13953,48,F,611,SEP,35000,N,HIGH RISK,2023-04-21,2025-06-28,2025-07-26,36,26.87,7,2025,6,2025,LUCKNOW,EAST II,UP,07 Rural,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,73288,53200,0.7259032856675035,27678.0,26.63333333333333,0.9333333333333332,A,A,A,A,No,1500,28000.0,70.0,101.16337885685384,-322.0,-1.163378856853819,61.794563912236654,2-3 Years,25084.88964226592,48203.110357734084,65.77217328585046,High,56.53445604176909
ASSET_13954,44,M,747,SEP,35000,N,MEDIUM RISK,2024-07-19,2025-10-10,2025-11-30,23,24.93,11,2025,10,2025,DEHRADUN,NORTH II,UP,06 Semi-Urban,N,REG,0,0,TVS XL 100 HD KS,MOPEDS,Petrol,59824,54720,0.914683070339663,51718.0,14.93333333333333,1.7,A,A,A,A,No,0,23000.0,70.0,44.471944004021815,28718.0,55.528055995978185,61.5538914148168,1-2 Years,22343.47644336556,37480.52355663444,62.65131645599499,High,49.73517314004539
ASSET_13955,55,M,-1,SEP,26000,N,HIGH RISK,2023-03-15,2025-09-15,2025-11-04,36,26.87,11,2025,9,2025,MEERUT,NORTH II,UP,06 Semi-Urban,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,72136,61229,0.8487994898525009,64892.0,30.5,1.666666666666667,G,G,G,G,No,0,18000.0,100.0,27.73839610429637,46892.0,72.26160389570363,75.04713319285794,2-3 Years,24083.591526477652,48052.408473522344,66.61363046678821,Critical,56.18300600763121
ASSET_13956,23,F,-1,SAL,30000,N,LOW RISK,2024-10-16,2026-06-30,2026-07-29,29,18.61,7,2026,6,2026,ALLAHABAD,EAST II,UP,05 Urban,N,REG,0,0,TVS RAIDER DRUM,RAIDER,Petrol,108700,79213,0.7287304507819687,43411.0,20.73333333333333,0.9666666666666668,A,A,A,A,No,0,42000.0,70.0,96.74967174218516,1411.0,3.25032825781484,61.36154553817848,1-2 Years,40139.054596417955,68560.94540358204,63.0735468294223,High,23.1621810220744
ASSET_13957,28,F,-1,SEP,18000,N,LOW RISK,2021-03-26,2025-05-15,2025-06-26,36,22.02,6,2025,5,2025,LUCKNOW,EAST II,UP,03 Large Metro,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,85200,67100,0.7875586854460094,35434.0,50.36666666666667,1.4,P,P,P,P,No,4500,23000.0,30.0,64.90940904216289,12434.0,35.0905909578371,73.00469483568075,3-5 Years,21085.468266122934,64114.53173387707,75.25179780971487,Critical,32.31820181062134
ASSET_13958,60,M,-1,AGR,27000,N,MEDIUM RISK,2022-10-11,2025-07-25,2025-08-21,27,25.46,8,2025,7,2025,JHANSI,NORTH II,UP,05 Urban,N,REG,0,0,RADEON DRUM,RADEON,Petrol,86000,67949,0.7901046511627907,22528.0,33.93333333333333,0.9,G,G,G,G,No,2000,22500.0,100.0,99.87571022727272,28.0,0.1242897727272727,73.83720930232558,2-3 Years,26393.227718978545,59606.772281021455,69.31020032676913,Critical,49.16761035302306
